0,-2,1,1,4.68168900992,1.28158875724
1,-2,1,2,0.967831976962,6.19942318793
2,-2,1,3,0.230140272973,26.0710562411
3,-2,1,4,0.465591812995,12.8868245372
4,-2,2,1,4.54205232519,1.32098874483
5,-2,2,2,0.91465934388,6.55981928151
6,-2,2,3,0.224901906933,26.6782975823
7,-2,2,4,0.533789324141,11.2403896606
8,-2,3,1,4.65851463577,1.28796418367
9,-2,3,2,0.927635334332,6.46805892137
10,-2,3,3,0.233859161579,25.6564675914
11,-2,3,4,0.678832910057,8.83869934871
12,-2,4,1,4.70115211059,1.27628288957
13,-2,4,2,0.781170500012,7.68078159621
14,-2,4,3,0.231817207685,25.882461703
15,-2,4,4,0.3150541059,19.0443478997
16,-2,4,5,0.343562554053,17.464068564
17,-2,5,1,4.77908893552,1.25546941707
18,-2,5,2,0.935712501292,6.41222596868
19,-2,5,3,0.234719408301,25.5624366278
20,-2,5,4,0.709548883107,8.45607701294
21,-2,6,1,4.83111193184,1.241950111
22,-2,6,2,0.926414479622,6.47658270891
23,-2,6,3,0.225815644777,26.5703468239
24,-2,6,4,0.573039852547,10.4704759596
25,-2,7,1,4.89247800936,1.22637240035
26,-2,7,2,0.931632835004,6.44030542351
27,-2,7,3,0.227674051609,26.353464339
28,-2,7,4,0.475073028759,12.6296372069
29,-2,8,1,4.77262197668,1.25717059288
30,-2,8,2,0.929826411506,6.4528173493
31,-2,8,3,0.223458537571,26.8506187556
32,-2,8,4,0.346464710112,17.3177810752
33,-2,9,1,4.48965150354,1.33640662204
34,-2,9,2,0.929256783597,6.4567728812
35,-2,9,3,0.223723912484,26.8187693188
36,-2,9,4,0.0736128055986,81.5075577029
37,-2,10,1,4.424642342,1.35604180773
38,-2,10,2,0.88277269699,6.79676662006
39,-2,10,3,0.220008937822,27.2716193233
40,-2,10,4,0.0781920471752,76.7341464607
41,-2,10,5,0.0788023984319,76.1398145158
42,-2,11,1,4.68298814955,1.28123322298
43,-2,11,2,0.907707203923,6.61006101314
44,-2,11,3,0.225438039719,26.6148517237
45,-2,11,4,0.0746398292927,80.386035939
46,-2,12,1,4.97948076874,1.20494490865
47,-2,12,2,0.912225340612,6.57732221731
48,-2,12,3,0.223733408987,26.8176309795
49,-2,12,4,0.354877760636,16.9072302227
50,-1,1,1,1.64570468503,3.64585460234
51,-1,1,2,0.664855626717,9.02451563752
52,-1,1,3,0.254353653645,23.5892031194
53,-1,1,4,0.359439091807,16.6926751618
54,-1,2,1,1.69177809093,3.54656442956
55,-1,2,2,0.654510316437,9.16715878928
56,-1,2,3,0.25244039312,23.7679870715
57,-1,2,4,0.439854283299,13.6408811459
58,-1,3,1,1.47733378499,4.0613705995
59,-1,3,2,0.572675229568,10.4771425237
60,-1,3,3,0.224779132748,26.6928692475
61,-1,3,4,0.699426504117,8.57845672803
62,-1,4,1,1.74636429212,3.43570927732
63,-1,4,2,0.675725791384,8.87934140817
64,-1,4,3,0.263954885558,22.7311572101
65,-1,4,4,0.576411460095,10.409230932
66,-1,4,5,0.602196189181,9.96353033744
67,-1,5,1,1.70923073196,3.51035111165
68,-1,5,2,0.676603648311,8.86782093915
69,-1,5,3,0.259732139512,23.100722195
70,-1,5,4,0.657462158467,9.12600051992
71,-1,6,1,1.71224118083,3.50417924014
72,-1,6,2,0.661899187747,9.06482453985
73,-1,6,3,0.245086272604,24.4811752868
74,-1,6,4,0.468898169094,12.7959552744
75,-1,7,1,1.65660508749,3.62186500892
76,-1,7,2,0.652543940048,9.19478311232
77,-1,7,3,0.23787620549,25.2232037569
78,-1,7,4,0.360434718974,16.646565062
79,-1,8,1,1.75795024811,3.41306587399
80,-1,8,2,0.673245919811,8.91204806958
81,-1,8,3,0.249265785371,24.0706922174
82,-1,8,4,0.258020560004,23.2539608468
83,-1,9,1,1.76468805225,3.40003435302
84,-1,9,2,0.645900629918,9.28935461909
85,-1,9,3,0.252984860193,23.716834262
86,-1,9,4,0.0713471673735,84.095840394
87,-1,10,1,1.68550350447,3.55976714619
88,-1,10,2,0.664666406802,9.02708477306
89,-1,10,3,0.2503960869,23.9620358061
90,-1,10,4,0.0794782246398,75.4923757695
91,-1,10,5,0.0800142250707,74.9866663671
92,-1,11,1,1.74102880405,3.44623821618
93,-1,11,2,0.665805695274,9.01163814396
94,-1,11,3,0.252171121032,23.793366883
95,-1,11,4,0.0703155437093,85.3296395574
96,-1,12,1,1.73176735707,3.46466860892
97,-1,12,2,0.665045423716,9.02194013527
98,-1,12,3,0.248883938903,24.1076223176
99,-1,12,4,0.266985201285,22.4731557072
100,0,1,1,1.16445619971,5.15261973913
101,0,1,2,0.564509261475,10.6287007308
102,0,1,3,0.217076794565,27.6399880145
103,0,1,4,0.289625260825,20.7164250207
104,0,2,1,1.23217713361,4.86942975674
105,0,2,2,0.566847784261,10.5848521712
106,0,2,3,0.220616901729,27.1964656968
107,0,2,4,0.38941228879,15.4078342485
108,0,3,1,1.24507548983,4.81898491218
109,0,3,2,0.580732216456,10.3317843061
110,0,3,3,0.227681320249,26.3526230147
111,0,3,4,0.598841925097,10.0193385743
112,0,4,1,1.23223170823,4.86921409335
113,0,4,2,0.579166148441,10.3597214999
114,0,4,3,0.231398234789,25.9293248519
115,0,4,4,0.534759714673,11.2199925226
116,0,4,5,0.562318630794,10.6701070735
117,0,5,1,1.21885662119,4.92264627005
118,0,5,2,0.57278031591,10.4752203128
119,0,5,3,0.22405592251,26.7790287924
120,0,5,4,0.644791974511,9.30532673666
121,0,6,1,1.18327097758,5.0706897352
122,0,6,2,0.56950310282,10.5355001058
123,0,6,3,0.22035346607,27.2289794529
124,0,6,4,0.414149465467,14.487523226
125,0,7,1,1.16438862953,5.15291874881
126,0,7,2,0.562018157392,10.6758116639
127,0,7,3,0.218242875914,27.4923063347
128,0,7,4,0.291994914829,20.5483030536
129,0,8,1,1.20641947066,4.97339453308
130,0,8,2,0.572545241744,10.4795212021
131,0,8,3,0.216432489594,27.7222704006
132,0,8,4,0.20376248758,29.4460480497
133,0,9,1,1.24310232629,4.82663403737
134,0,9,2,0.580675865244,10.3327869456
135,0,9,3,0.21723524369,27.619827695
136,0,9,4,0.0591577655733,101.42370899
137,0,10,1,1.23821245578,4.845695076
138,0,10,2,0.576815195268,10.4019451104
139,0,10,3,0.220542089865,27.2056912296
140,0,10,4,0.0679598700181,88.2873966416
141,0,10,5,0.0681006066433,88.1049420225
142,0,11,1,1.20614310993,4.97453407526
143,0,11,2,0.584920426743,10.2578055504
144,0,11,3,0.216000100092,27.7777649059
145,0,11,4,0.0585767199906,102.429770751
146,0,12,1,1.20616112426,4.97445977932
147,0,12,2,0.527132213934,11.3823436349
148,0,12,3,0.215253172067,27.8741536879
149,0,12,4,0.210061330905,28.5630866669
150,1,1,1,1.62082187034,3.70182566622
151,1,1,2,0.648801510744,9.24782063643
152,1,1,3,0.252322842546,23.7790599513
153,1,1,4,0.367117689506,16.3435328003
154,1,2,1,1.70814679761,3.51257866619
155,1,2,2,0.663398217202,9.0443414595
156,1,2,3,0.252910100446,23.7238449134
157,1,2,4,0.473638340641,12.6678933802
158,1,3,1,1.68836744866,3.55372878384
159,1,3,2,0.670598093693,8.94723688664
160,1,3,3,0.261301140055,22.9620123308
161,1,3,4,0.691565651829,8.67596588138
162,1,4,1,1.46470312378,4.09639325716
163,1,4,2,0.575722005281,10.4216964871
164,1,4,3,0.224714725728,26.7005198727
165,1,4,4,0.518756372133,11.5661229863
166,1,4,5,0.547729650695,10.9543092881
167,1,5,1,1.71873417222,3.4909412386
168,1,5,2,0.651655786088,9.20731485562
169,1,5,3,0.259207906169,23.1474421003
170,1,5,4,0.685218790267,8.75632730045
171,1,6,1,1.67162946209,3.58931218675
172,1,6,2,0.664408366588,9.03059067546
173,1,6,3,0.253001702324,23.7152554504
174,1,6,4,0.487179205167,12.3157966029
175,1,7,1,1.62513584567,3.69199905102
176,1,7,2,0.651065946448,9.21565631367
177,1,7,3,0.253938801239,23.6277401119
178,1,7,4,0.367015583672,16.3480796645
179,1,8,1,1.71671118361,3.49505499661
180,1,8,2,0.653818582052,9.17685756371
181,1,8,3,0.247748200515,24.2181375587
182,1,8,4,0.257898878436,23.2649325053
183,1,9,1,1.84444126543,3.25301765497
184,1,9,2,0.667911576472,8.98322504259
185,1,9,3,0.250361490345,23.9653470338
186,1,9,4,0.0696714383884,86.1185033464
187,1,10,1,1.67573037382,3.5805282841
188,1,10,2,0.663720744865,9.03994646306
189,1,10,3,0.249879462762,24.0115771568
190,1,10,4,0.0784955728725,76.437431825
191,1,10,5,0.0786038532226,76.3321358179
192,1,11,1,1.69558922152,3.53859291146
193,1,11,2,0.676945040862,8.86334877697
194,1,11,3,0.253250203388,23.6919849214
195,1,11,4,0.0706132520307,84.9698863521
196,1,12,1,1.70299910567,3.52319621309
197,1,12,2,0.659623712364,9.0960950729
198,1,12,3,0.248385595325,24.1559901739
199,1,12,4,0.262819186167,22.8293835298
200,2,1,1,4.80740927181,1.24807347591
201,2,1,2,0.954463062499,6.28625688698
202,2,1,3,0.226560416573,26.4830021535
203,2,1,4,0.474940871342,12.6331515396
204,2,2,1,4.63764504193,1.29376007559
205,2,2,2,0.882934350671,6.79552222137
206,2,2,3,0.21482300969,27.9299689947
207,2,2,4,0.618612989789,9.69911737878
208,2,3,1,4.77313068984,1.25703660551
209,2,3,2,0.950340558733,6.31352618266
210,2,3,3,0.236120610685,25.410742343
211,2,3,4,0.796499173167,7.53296450534
212,2,4,1,4.62006139759,1.29868403981
213,2,4,2,0.979444923492,6.12591872814
214,2,4,3,0.233325870888,25.7151081325
215,2,4,4,0.376423300726,15.9395021202
216,2,4,5,0.380314342857,15.7764231423
217,2,5,1,4.82415746492,1.24374049637
218,2,5,2,0.930574096438,6.44763272798
219,2,5,3,0.235731163882,25.4527229289
220,2,5,4,0.808328994876,7.42272025133
221,2,6,1,4.62698373808,1.29674110385
222,2,6,2,0.902644371952,6.64713611079
223,2,6,3,0.226447304771,26.4962305737
224,2,6,4,0.627722701508,9.55836069906
225,2,7,1,4.85943896627,1.23471043502
226,2,7,2,0.942910357627,6.36327722086
227,2,7,3,0.228407870412,26.268797083
228,2,7,4,0.464872272662,12.9067710699
229,2,8,1,4.48949012896,1.33645465914
230,2,8,2,0.918036508443,6.53568779108
231,2,8,3,0.220350543686,27.2293405754
232,2,8,4,0.338048316489,17.7489421108
233,2,9,1,4.54747584795,1.31941327466
234,2,9,2,0.89638222752,6.69357313855
235,2,9,3,0.224802207521,26.6901293638
236,2,9,4,0.0728926422077,82.312834578
237,2,10,1,4.39189654373,1.36615239914
238,2,10,2,0.897273933155,6.68692110435
239,2,10,3,0.221707330029,27.0627046892
240,2,10,4,0.0767931442222,78.1319746805
241,2,10,5,0.0780105003232,76.9127229686
242,2,11,1,4.49463810261,1.33492393893
243,2,11,2,0.922006305595,6.50754768551
244,2,11,3,0.226964526569,26.4358492082
245,2,11,4,0.0731158124406,82.0615924205
246,2,12,1,4.54845150971,1.31913025503
247,2,12,2,0.902977349132,6.64468494782
248,2,12,3,0.221826978679,27.0481076546
249,2,12,4,0.330514921095,18.1534920727
